Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),SimosTools [R1.00:2023_3_4:SL 29.33 HSL CBRICK SWG is38 - moar timing.bin]
646.278,-0.24916339,0.43630004,0.44151428,0.44157198,92.7823,-8.27067,14.697365,-0.29900658,231.84256,77.2917,0.0,99.99999,0.0,0.0,448.125,210.75,2454.7171,17.254902,-8.40625,0.10760498,106.864105,17211.82,17164.59,1100.0834,499.89316,19.965483,35.140945,0.0,4.687521,5.0,45.799255,-5.257843,16.499979,12.749984,2.22,0.0,-24.695312,0.26531982,0.0,0.0,0.0,0.0,0.0,0.9980469,0.9980469,56.67572,-1.5624998,90.73121,90.723045,0.0,87.99983,31.738281,1.0,104.19416,90.935646,480.0,649.875,6.2500167,147.15625,0.0,145.65625,21.007141,31.999992,47.216797,1.0,100.88,79.59375,0.0,-39.431763,46.56372,3.5140991,0.60546875,-12.341309,0.0,100.07,100.97,0.9000015,-5.28,0.0,-0.08,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.3,-0.25933072,0.43702003,0.44058937,0.4415297,92.78338,-8.27067,14.700265,-0.29772264,231.85527,77.32847,0.0,99.99999,0.0,0.0,448.125,210.75,2454.4718000000003,17.254902,-8.40625,0.10760498,106.83094,17183.164,17226.68,1100.0834,499.89316,20.156237,35.50126,0.0,4.687517,5.0,45.90149,-5.258374,16.499979,12.749984,2.212,0.0,-24.765625,0.265625,0.0,0.0,0.0,0.0,0.0,0.9980469,0.9980469,56.671143,-1.5624998,90.708046,90.81255,0.0,87.99985,31.738281,1.0,104.07808,90.96882,480.0,649.875,6.2500134,146.875,0.0,145.6875,21.007141,31.999992,47.021484,1.0,100.99,79.6875,0.0,-38.970947,46.56372,3.9749146,0.60546875,-12.341309,0.0,100.06,101.05,0.9900055,-5.19,0.0,0.64,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.319,-0.26746458,0.437308,0.44192633,0.44148725,92.78434,-8.27067,14.708154,-0.3012225,231.96138,77.39641,0.0,99.99999,0.0,0.0,448.125,210.75,2456.4342,17.254902,-8.359375,0.10760498,106.8724,17255.867,17199.615,1100.0834,499.89316,19.435614,35.3317,0.0,4.6875134,5.0,45.53833,-5.258853,16.499979,12.749984,2.212,0.0,-24.804688,0.26519775,0.0,0.0,0.0,0.0,0.0,0.9980469,0.9980469,56.671143,-1.5624998,90.82341,90.78863,0.0,87.99986,31.738281,1.0,104.19416,90.9854,480.0,649.875,6.250011,147.28125,0.0,145.6875,21.007141,31.999992,47.32666,1.0,101.03,79.5625,0.0,-38.952637,46.606445,4.042053,0.60546875,-12.341309,0.0,100.14,101.29,1.1500015,-5.03,0.0,0.48,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.338,-0.25397167,0.4561732,0.44140235,0.4415297,92.78521,-8.27067,14.707817,-0.284612,232.05287,77.36181,0.0,99.99999,0.0,0.0,447.75,210.375,2456.4342,17.254902,-8.3203125,0.10760498,106.839226,17267.541,17219.25,1100.0834,499.89316,19.032913,35.43767,0.0,4.6875114,5.0,45.288086,-5.259283,16.499979,12.374984,2.224,0.0,-24.882812,0.265625,0.0,0.0,0.0,0.0,0.0,0.9970703,0.9980469,56.671143,-1.5624998,90.79753,90.799095,0.0,87.99988,31.738281,1.0,104.119545,91.00198,480.0,649.875,6.250009,147.03125,0.0,145.6875,21.007141,31.999992,47.20459,1.0,101.18,79.6875,0.0,-38.708496,46.575928,4.26178,0.60546875,-12.341309,0.0,100.14,101.05,0.91000366,-5.27,0.0,-0.24,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.358,-0.26317734,0.4449693,0.44222525,0.44152963,92.78681,-8.27067,14.701722,-0.2885989,238.4614,79.5652,0.0,99.99999,0.0,0.0,447.75,210.75,3308.2372,17.254902,-8.09375,0.10760498,106.85581,17199.084,17179.45,1100.0834,499.89316,19.753536,35.204533,0.0,4.6875095,4.0,45.674133,-5.2596703,16.499979,12.749984,2.224,0.0,-24.960938,0.265625,0.0,0.0,0.0,0.0,0.0,0.9970703,0.9980469,56.669617,-1.5624998,90.7928,90.68196,0.0,87.99989,31.738281,1.0,104.028336,91.00198,480.0,649.875,6.250007,147.40625,0.0,145.6875,21.007141,31.999992,47.058105,1.0,100.98,79.6875,0.0,-38.41858,46.557617,4.5150757,0.60546875,-12.341309,0.0,100.28,101.12,0.84000397,-5.34,0.0,-0.16,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.378,-0.27054188,0.45923772,0.4419683,0.441784,92.78825,-8.27067,14.697455,-0.28949434,207.30151,69.197464,0.0,99.99999,0.0,0.0,447.75,210.375,3299.3299,17.254902,-8.09375,0.1083374,106.90556,17249.498,17166.713,1100.0834,499.89316,18.757381,35.11975,0.0,4.6875076,4.0,45.129395,-5.2600193,16.499979,12.374984,2.224,0.0,-25.015625,0.26550293,0.0,0.0,0.0,0.0,0.0,0.99609375,0.9980469,56.663513,-1.5624998,90.802826,90.788414,0.0,87.99991,31.738281,1.0,104.03663,91.01856,480.0,649.875,6.2500057,147.25,0.0,145.6875,21.007141,31.999992,47.027588,1.0,101.14,79.65625,0.0,-38.16223,46.58203,4.8080444,0.60546875,-12.341309,0.0,100.01,101.0,0.98999786,-5.19,0.0,0.08,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.399,-0.2964335,0.44619513,0.44185948,0.44182637,92.78956,-8.27067,14.700328,-0.2882292,212.9243,71.04448,0.0,99.99999,0.0,0.0,448.125,210.375,3307.2475000000004,17.254902,-8.078125,0.1083374,106.91386,17204.922,17210.76,1100.0834,499.89316,19.308445,35.098557,0.0,4.6875057,4.0,45.42389,-5.260333,16.499979,12.374984,2.208,0.0,-25.007812,0.2658081,0.0,0.0,0.0,0.0,0.0,0.99609375,0.9980469,56.654358,-1.5624998,90.80708,90.8215,0.0,87.999916,31.738281,1.0,104.028336,91.03515,480.0,649.875,6.250005,147.1875,0.0,145.6875,21.007141,31.999992,47.0459,1.0,100.97,79.75,0.0,-38.00659,46.539307,4.9209595,0.60546875,-12.341309,0.0,100.25,101.21,0.9599991,-5.22,0.0,-0.48,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.421,-0.2971468,0.44097805,0.44048938,0.44165683,92.790726,-8.27067,14.702339,-0.2877809,207.24529,69.23685,0.0,99.99999,0.0,0.0,448.125,210.75,3306.2578000000003,17.254902,-8.1015625,0.10900879,106.93873,17219.781,17134.873,1100.0834,499.89316,19.096497,34.928997,0.0,4.687505,4.0,45.42389,-5.2606153,16.499979,12.749984,2.208,0.0,-25.023438,0.27020264,0.0,0.0,0.0,0.0,0.0,0.9970703,0.9980469,56.67572,-1.5624998,90.771904,90.897964,0.0,87.99992,31.738281,1.0,103.99516,91.06003,480.0,649.875,6.250004,146.96875,0.0,145.59375,21.007141,31.999992,47.070312,1.0,101.11,81.0625,0.0,-37.783813,46.081543,4.612732,0.60546875,-12.341309,0.0,100.22,100.92,0.69999695,-5.48,0.0,-0.24,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.438,-0.29771742,0.43889123,0.44067383,0.4419959,92.79178,-8.27067,14.692028,-0.29303735,206.83437,69.85412,0.0,99.99999,0.0,0.0,447.75,210.75,3309.2269,17.254902,-8.171875,0.10900879,106.93873,17190.594,17125.852,1100.0834,499.89316,18.693796,34.611076,0.0,4.687504,4.0,45.162964,-5.26087,16.874979,12.749984,2.216,0.0,-25.0,0.2736206,0.0,0.0,0.0,0.0,0.0,0.9970703,0.9980469,56.669617,-1.5624998,90.65351,90.82518,0.0,87.99993,31.738281,1.0,103.97029,91.0849,480.0,649.875,6.2500033,146.59375,0.0,145.53125,21.007141,31.999992,47.113037,1.0,100.93,82.09375,0.0,-37.521362,45.739746,4.4784546,0.60546875,-12.341309,0.0,100.31,100.87,0.5600052,-5.62,0.0,0.16,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.458,-0.29817393,0.41930652,0.43950236,0.44195354,92.7919,-8.27067,14.696528,-0.31023115,206.19475,70.216736,0.0,99.99999,0.0,0.0,447.75,210.75,3306.2578000000003,17.254902,-8.1796875,0.1104126,107.046524,17091.357,17139.12,1100.0834,499.89316,19.838314,34.420322,0.0,4.687504,4.0,45.980835,-5.261099,17.249977,12.749984,2.216,0.0,-25.015625,0.28112793,0.0,0.0,0.0,0.0,0.0,0.99902344,0.9980469,56.68335,-1.5624998,90.610596,90.950455,0.0,87.99994,31.738281,1.0,103.787865,91.09319,480.0,649.875,6.250003,146.0,0.0,145.21875,21.007141,31.999992,47.10083,1.0,100.88,84.34375,0.0,-37.1521,44.921875,3.8467407,0.60546875,-12.341309,0.0,100.22,101.16,0.94000244,-5.24,0.0,0.08,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.479,-0.29853913,0.3927226,0.4392949,0.44191116,92.792015,-8.27067,14.699679,-0.31647378,199.56175,69.245995,0.0,99.99999,0.0,0.0,447.75,210.75,3304.6083000000003,17.254902,-8.234375,0.110839844,107.12115,17130.627,17124.26,1100.0834,499.89316,18.354681,34.35674,0.0,4.687503,4.0,45.19806,-5.261305,17.249977,12.749984,2.216,0.0,-25.03125,0.28448486,0.0,0.0,0.0,0.0,0.0,0.9980469,0.9980469,56.687927,-1.5624998,90.71452,91.12524,0.0,87.99995,31.738281,1.0,103.721535,91.15124,480.0,649.875,6.2500024,145.4375,0.0,144.9375,21.473967,31.999992,47.43042,1.0,101.16,85.34375,0.0,-36.413574,44.58618,4.0786743,0.60058594,-12.341309,0.0,100.17,101.06,0.8899994,-5.29,0.0,-0.16,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.503,-0.2988313,0.34458905,0.44007942,0.4428437,92.792114,-8.27067,14.701885,-0.30141068,193.33061,68.03328,0.0,99.99999,0.0,0.0,448.125,210.75,3314.1754,17.254902,-8.3125,0.11242676,107.394775,17048.904,17164.59,1100.0834,499.89316,20.516548,34.58988,0.0,4.687503,4.0,46.42334,-5.26149,17.249977,12.749984,2.164,0.0,-25.015625,0.29052734,0.0,0.0,0.0,0.0,0.0,0.9980469,0.9980469,56.7276,-1.5624998,90.81108,91.1811,0.0,87.999954,31.738281,1.0,103.63032,91.209274,480.75,649.875,6.250002,145.6875,0.0,144.90625,21.940792,31.999992,47.753906,1.0,100.98,87.15625,0.0,-35.751343,44.04297,4.1122437,0.60058594,-12.341309,0.0,100.46,101.05,0.59000397,-5.59,0.0,-0.16,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.52,-0.27906504,0.32533562,0.43934593,0.44373387,92.792206,-8.27067,14.709289,-0.28741565,180.35071,63.895824,0.0,99.99999,0.0,0.0,448.125,210.75,3306.2578000000003,17.254902,-8.65625,0.11395264,107.61036,17091.357,17156.63,1100.0834,499.89316,20.325794,34.58988,0.0,4.687502,4.0,46.548462,-5.2616568,17.249977,12.749984,2.164,0.0,-24.992188,0.29870605,0.0,0.0,0.0,0.0,0.0,1.0019531,0.9980469,56.739807,-1.5624998,90.82022,91.38537,0.0,87.99996,31.738281,1.0,103.514244,91.29219,480.75,649.875,6.2500014,144.84375,0.0,144.875,21.940792,31.999992,47.888184,1.0,101.06,89.625,0.0,-34.884644,43.286133,4.057312,0.60058594,-12.341309,0.0,100.22,100.82,0.5999985,-5.58,0.0,0.16,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.539,-0.28325203,0.29888427,0.4400234,0.44445452,92.79229,-8.27067,14.7086115,-0.28610185,179.5809,64.73177,0.0,99.99999,0.0,0.0,448.5,211.125,3301.9691000000003,17.254902,-9.1953125,0.11450195,107.809364,17080.744,17176.266,1100.0834,499.89316,20.452963,34.738247,0.0,4.687502,4.0,46.696472,-5.2618065,17.249977,13.124983,2.168,0.0,-24.96875,0.30810547,0.0,0.0,0.0,0.0,0.0,1.0048828,0.9980469,56.774902,-1.5624998,90.86579,91.464676,0.0,87.99997,31.738281,1.0,103.356705,91.3834,481.875,649.875,6.2500014,144.65625,0.0,144.6875,22.407618,31.999992,48.181152,1.0,100.81,92.4375,0.0,-33.88977,42.41333,4.093933,0.60058594,-12.341309,0.0,100.09,101.0,0.91000366,-5.27,0.0,0.0,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.558,-0.28660163,0.26955372,0.44079626,0.4455143,92.792366,-8.27067,14.696419,-0.27950168,171.66856,63.108128,0.0,99.99999,0.0,0.0,448.5,211.5,3308.897,17.254902,-9.046875,0.115356445,108.00837,17146.018,17227.74,1100.0834,499.89316,19.944288,35.395283,0.0,4.687502,4.0,46.525574,-5.261942,16.874979,13.499983,2.168,0.0,-24.921875,0.31396484,0.0,0.0,0.0,0.0,0.0,1.0097656,0.9980469,56.806946,-1.5624998,90.905525,91.54278,0.0,87.99998,31.738281,1.0,103.38157,91.47461,481.875,649.875,6.2500014,144.59375,0.0,144.625,22.407618,31.999992,48.510742,1.0,100.94,94.1875,0.0,-33.03528,42.004395,4.6554565,0.60058594,-12.341309,0.0,100.3,100.99,0.6899948,-5.49,0.0,0.0,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.578,-0.2892813,0.23907149,0.4401913,0.4461501,92.79326,-8.27067,14.682024,-0.2738667,164.27881,60.96779,0.0,99.99999,0.0,0.0,448.125,211.5,3306.2578000000003,17.254902,-9.0234375,0.116882324,108.505875,17251.621,17181.041,1100.0834,499.89316,18.206316,34.907803,0.0,4.687502,4.0,45.788574,-5.262064,16.874979,13.499983,2.184,0.0,-24.875,0.32281494,0.0,0.0,0.0,0.0,0.0,1.0107422,0.9980469,56.826782,-1.5624998,90.91668,91.69832,0.0,87.99998,31.738281,1.0,103.24061,91.582405,483.375,649.875,6.4062514,143.71875,0.0,144.4375,22.874443,31.999992,48.815918,1.0,101.01,96.84375,0.0,-32.70569,41.09497,4.2404175,0.60058594,-12.341309,0.0,100.22,100.92,0.69999695,-5.48,0.0,0.0,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.6,-0.29142505,0.18937859,0.44072744,0.4477609,92.79406,-8.27067,14.689526,-0.27236474,155.88408,59.01154,0.0,99.99999,0.0,0.0,448.125,211.5,3304.6083000000003,17.254902,-9.0625,0.11883545,108.75462,17227.21,17231.455,1100.0834,499.89316,19.647562,35.225727,0.0,4.843752,4.0,46.798706,-5.2621737,16.874979,13.499983,2.184,0.0,-24.898438,0.3348999,0.0,0.0,0.0,0.0,0.0,1.0107422,0.9980469,56.86798,-1.5624998,91.11971,92.09919,0.0,87.99998,31.738281,1.0,103.09136,91.739944,483.375,649.875,6.5312514,143.03125,0.0,144.34375,23.341269,31.999992,49.395752,1.0,100.93,100.46875,0.0,-32.351685,40.063477,3.7887573,0.60058594,-12.341309,0.0,100.17,101.08,0.91000366,-5.27,0.0,0.32,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.619,-0.29314002,0.16950144,0.44103885,0.44911742,92.79478,-8.27067,14.6947775,-0.24301328,137.88095,53.37639,0.0,99.99999,0.0,0.0,448.125,211.875,3308.897,17.254902,-9.09375,0.12017822,109.086296,17272.848,17240.477,1100.0834,499.89316,18.990524,35.225727,0.0,4.968752,4.0,46.650696,-5.262272,16.874979,13.874982,2.216,0.0,-24.945312,0.34625244,0.0,0.0,0.0,0.0,0.0,0.99902344,0.9980469,56.892395,-1.5624998,91.314255,92.440994,0.0,87.99998,31.738281,1.0,102.95041,91.92236,484.875,649.875,6.6312513,142.59375,0.0,144.15625,24.27492,31.999992,49.835205,1.0,101.04,103.875,0.0,-31.77185,39.050293,3.5751343,0.5957031,-12.341309,0.0,100.3,100.97,0.66999817,-5.51,0.0,0.16,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.638,-0.314512,0.14280057,0.44195008,0.45068583,92.795425,-8.27067,14.698454,-0.2148838,137.01648,54.19524,0.0,99.99999,0.0,0.0,448.125,211.875,3304.6083000000003,17.254902,-9.3984375,0.1227417,109.5838,17273.91,17272.316,1100.0834,499.89316,19.880705,35.3317,0.0,5.0687513,4.0,47.309875,-5.2623606,16.499979,13.874982,2.216,0.0,-25.367188,0.35662842,0.0,0.0,0.0,0.0,0.0,0.99609375,0.9980469,56.941223,-1.3281248,91.67261,92.87323,0.0,87.99998,31.738281,1.0,102.71823,92.3867,484.875,649.875,6.5550013,142.25,0.0,144.0,24.741743,31.999992,50.201416,1.0,100.83,107.0,0.0,-29.470825,38.153076,5.204773,0.5957031,-12.341309,0.0,100.17,100.99,0.8199997,-5.36,0.0,0.4,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.659,-0.31160963,0.11337023,0.44262224,0.45136404,92.796844,-8.27067,14.683449,-0.16310094,126.16377,50.94701,0.0,99.99999,0.0,0.0,448.875,211.875,3304.6083000000003,17.254902,-10.1328125,0.124572754,110.02326,17332.814,17303.627,1100.0834,499.89316,19.181276,35.543648,0.0,5.2268763,4.0,47.11609,-5.2624407,16.499979,13.874982,2.22,0.0,-25.46875,0.36602783,0.0,0.0,0.0,0.0,0.0,0.99316406,0.9980469,57.04193,-1.1640624,91.86135,93.06505,0.0,87.99998,31.738281,0.0,102.68507,92.577415,487.5,649.875,6.494001,141.875,0.0,143.78125,25.675394,31.999992,50.708008,1.0,100.97,109.8125,0.0,-32.89795,37.213135,1.0269165,0.5908203,-12.341309,0.0,100.17,100.79,0.62000275,-5.56,0.0,0.24,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.678,-0.3092877,0.06409809,0.44503376,0.4532292,92.79812,-8.27067,14.678804,-0.13590343,114.41666,47.102352,0.0,99.99999,0.0,0.0,448.875,212.25,3303.6186000000002,17.254902,-10.484375,0.12683105,110.55393,17328.568,17328.037,1100.0834,499.89316,19.668756,35.628426,0.0,5.3299384,4.0,47.61505,-5.262512,16.499979,14.249982,2.22,0.0,-26.054688,0.37591553,0.0,0.0,0.0,0.0,0.0,0.9921875,0.9980469,57.147217,-1.0492187,92.25144,93.426476,0.0,87.99998,31.738281,0.0,102.36998,92.91737,487.5,649.875,6.445201,142.1875,0.0,143.75,26.609045,31.999992,50.53711,1.0,100.76,112.78125,0.0,-30.783081,36.383057,2.494812,0.5908203,-12.341309,0.0,100.14,100.92,0.7799988,-5.4,0.0,-0.48,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.701,-0.30743015,0.044389237,0.44421148,0.45293245,92.79926,-8.27067,14.687272,-0.07947624,83.29703,34.898964,0.0,99.99999,0.0,0.0,448.875,212.25,3307.2475000000004,17.254902,-11.3671875,0.12872314,110.976814,17410.822,17328.037,1100.0834,499.89316,18.778576,35.60723,0.0,5.3959823,4.0,47.2641,-5.262577,16.499979,14.249982,2.248,0.0,-26.203125,0.38238525,0.0,0.0,0.0,0.0,0.0,0.9892578,0.9980469,57.203674,-0.968828,92.489525,93.65129,0.0,87.99998,31.738281,0.0,102.36998,93.17442,489.375,649.875,6.406161,141.71875,0.0,143.53125,27.07587,31.999992,50.97046,1.0,100.84,114.71875,0.0,-29.684448,35.650635,3.0258179,0.5908203,-12.341309,0.0,100.25,101.0,0.75,-5.43,0.0,0.08,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.719,-0.30594411,0.036505695,0.44166568,0.45250848,92.80029,-8.27067,14.687341,-0.04508531,82.74542,35.190315,0.0,99.99999,0.0,0.0,448.875,212.25,3306.2578000000003,17.254902,-11.8125,0.1295166,111.40798,17390.656,17333.344,1100.0834,499.89316,18.88455,35.60723,0.0,5.4373326,4.0,47.128296,-5.262635,16.499979,14.249982,2.248,0.0,-27.140625,0.3876953,0.0,0.0,0.0,0.0,0.0,0.98828125,0.9980469,57.252502,-0.9125546,92.62885,93.98328,0.0,87.99998,31.738281,0.0,102.403145,93.50609,489.375,649.875,6.374929,141.3125,0.0,143.40625,27.07587,31.999992,51.452637,1.0,101.02,116.3125,0.0,-28.613281,35.0708,3.6209106,0.5908203,-12.341309,0.0,100.22,101.03,0.80999756,-5.37,0.0,0.24,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.738,-0.3047553,0.03335228,0.44155425,0.45174554,92.80122,-8.27067,14.687388,-0.025007056,82.39406,35.480198,0.0,99.99999,0.0,0.0,449.625,212.625,3304.6083000000003,17.254902,-12.703125,0.13128662,111.739655,17496.262,17295.666,1100.0834,499.89316,16.97702,35.395283,0.0,5.462374,4.0,45.91217,-5.2626877,16.499979,14.624981,2.224,0.0,-27.351562,0.39038086,0.0,0.0,0.0,0.0,0.0,0.98828125,0.9980469,57.266235,-0.8731632,92.839615,94.26834,0.0,87.99998,31.738281,0.0,102.36998,93.77143,490.875,649.875,6.349943,140.65625,0.0,143.25,27.07587,31.999992,51.45874,1.0,100.98,117.125,0.0,-27.407837,34.625244,4.460144,0.5908203,-12.341309,0.0,100.17,101.21,1.0400009,-5.14,0.0,0.4,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.758,-0.30380425,0.050840914,0.44093627,0.4515336,92.80123,-8.27067,14.669844,0.0055685607,81.97276,35.63233,0.0,99.99999,0.0,0.0,449.625,212.625,3308.897,17.254902,-13.0078125,0.13214111,111.90549,17485.646,17265.418,1100.0834,499.89316,16.680292,35.204533,0.0,5.47678,4.0,45.5719,-5.2627344,16.499979,14.624981,2.224,0.0,-27.976562,0.39312744,0.0,0.0,0.0,0.0,0.0,0.9892578,0.9980469,57.299805,-0.8455892,93.04647,94.39043,0.0,87.99998,31.738281,0.0,102.50265,93.95385,490.875,649.875,6.3299546,140.59375,0.0,143.3125,27.542696,31.999992,52.038574,1.0,101.15,117.9375,0.0,-26.361084,34.301758,5.2261353,0.5908203,-12.341309,0.0,100.3,101.16,0.8600006,-5.32,0.0,-0.16,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.779,-0.3030434,0.05783637,0.44100314,0.45115206,92.80123,-8.27067,14.663422,0.03557858,98.92405,43.292286,0.0,99.99999,0.0,0.0,450.375,212.625,3309.2269,17.254902,-13.1015625,0.1338501,112.1957,17533.408,17222.965,1100.0834,499.89316,14.476035,34.67466,0.0,5.4843655,4.0,44.3573,-5.2627764,16.499979,14.624981,2.188,0.0,-28.109375,0.3935547,0.0,0.0,0.0,0.0,0.0,0.9892578,0.9980469,57.284546,-0.82628745,93.28941,94.6799,0.0,87.99998,31.738281,0.0,102.41144,94.360146,491.625,649.875,6.313964,140.65625,0.0,143.25,28.009521,31.999992,51.965332,1.0,101.08,118.0625,0.0,-24.35608,34.13086,7.1029663,0.5908203,-12.341309,0.0,100.31,101.21,0.9000015,-5.28,0.0,0.08,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.799,-0.28243473,0.09813455,0.4407792,0.45068583,92.80123,-8.27067,14.676504,0.07082399,98.654526,43.39581,0.0,99.99999,0.0,0.0,450.375,212.625,3307.2475000000004,17.254902,-13.40625,0.13476562,112.35324,17441.602,17265.418,1100.0834,499.89316,15.684137,34.928997,0.0,5.4876766,4.0,44.87915,-5.2628145,16.499979,14.624981,2.188,0.0,-28.601562,0.3965454,0.0,0.0,0.0,0.0,0.0,0.9921875,0.9980469,57.32727,-0.8127762,93.60849,94.99591,0.0,87.99998,31.738281,0.0,102.36998,94.55085,491.625,649.875,6.3011713,140.75,0.0,143.1875,28.476347,31.999992,52.142334,1.0,101.22,118.96875,0.0,-23.309326,33.825684,7.8811646,0.5859375,-12.341309,0.0,100.25,100.97,0.7200012,-5.46,0.0,-0.4,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
646.821,-0.28594777,0.13300382,0.44499826,0.45000756,92.80123,-8.27067,14.679803,0.11711466,122.668655,54.303295,0.0,99.99999,0.0,0.0,451.125,212.625,3307.2475000000004,17.254902,-13.4765625,0.13482666,112.436165,17441.602,17260.111,1100.0834,499.89316,15.641748,34.97139,0.0,5.488395,4.0,44.69757,-5.262849,16.874979,14.624981,2.168,0.0,-28.8125,0.39874268,0.0,0.0,0.0,0.0,0.0,0.99609375,0.9980469,57.37152,-0.8033183,93.759865,94.46528,0.0,87.99998,31.738281,0.0,102.41144,94.633766,492.375,649.875,6.290937,141.6875,0.0,143.09375,28.943172,31.999992,52.55127,1.0,100.98,119.625,0.0,-22.711182,33.53882,8.2473755,0.5859375,-12.341309,0.0,100.25,101.12,0.87000275,-5.31,0.0,-0.24,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0
