Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),SimosTools [R1.00:2023_3_6:SL 29.33 HSL CBRICK SWG is38 - moar timing 3.bin]
2110.763,-0.04109876,1.2292917,0.8064991,1.7796834,94.32476,-10.526308,14.501071,5.777307,291.59323,117.136444,2,96.99251,2,0,450.75,205.125,2865,21.176472,-5.5625,0.6859131,233.87717,19940.537,20000.502,1100.0834,499.89316,51.60929,65.873375,0,2.334456,4,64.23645,-6.0077467,10.874986,7.124991,2.804,0,0.2109375,0,0,0,0,0,0,0.9873047,0.99902344,60.35614,2.3384495,137.36401,289.88754,0,101.999985,99.90234,0,139.98137,223.89389,499.5,649.875,-0.0013777458,277.34375,0,499.78125,78.893486,37.999966,99.54224,1,89.9,0,0,67.89856,71.8689,99.998474,3.4277344,-12.976074,0,88.71,90.17,1.4599991,-4.61,0,-0.88,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2110.783,-0.032879006,1.2792168,0.823804,1.7879918,94.32415,-10.526308,14.498405,6.2440944,294.96115,118.57214,2,96.99251,2,0,450.75,204.75,2863,21.176472,-6.0546875,0.685791,234.3332,19910.818,20000.502,1100.0834,499.89316,52.66903,66.44564,0,2.3370717,4,64.80408,-6.008476,10.499987,6.7499914,2.804,0,0.9296875,0,0,0,0,0,0,0.97753906,0.99902344,60.44159,2.3400397,140.5708,290,0,101.999985,99.90234,0,142.96638,224.02657,499.5,649.875,-0.0011021966,283.1875,0,499.875,78.893486,37.999966,101.92871,1,90.14,0,0,67.29126,71.96045,99.998474,3.4277344,-12.976074,0,88.74,90.21,1.4700012,-4.6,0,-0.24,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2110.803,-0.026303206,1.3366868,0.84539497,1.791722,94.32443,-10.526308,14.490681,6.709285,301.61652,121.16291,2,96.99251,2,0,450.75,204.75,2860,21.176472,-6.2109375,0.68707275,234.99655,20012.178,20000.502,1100.0834,499.89316,52.83859,67.84449,0,2.3389375,4,64.89563,-6.009132,9.749988,6.7499914,2.804,0,1.1015625,0,0,0,0,0,0,0.96777344,0.9941406,60.562134,2.3411527,143.97604,290,0,101.999985,99.90234,0,146.0758,224.1012,499.5,649.875,-0.15713175,293.15625,0,499.875,78.893486,37.999966,104.35791,1,90.21,0,0,66.555786,72.06421,99.998474,3.4277344,-12.976074,0,89,90.41,1.4100037,-4.66,0,-0.24,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2110.822,-0.021042565,1.3971748,0.86579883,1.7893481,94.32469,-10.526308,14.491133,7.2032695,307.99585,123.59592,2,96.99251,2,0,448.5,204,2862,21.176472,-6.0859375,0.6859741,235.36139,20049.324,20000.502,1100.0834,499.89316,54.067886,69.54008,0,2.184021,4,65.55328,-6.009722,9.374988,5.9999924,2.968,0,1.40625,0,0,0,0,0,0,0.96484375,0.9892578,60.73761,2.3419318,147.37268,290,0,101.999985,99.90234,0,149.25984,224.16753,500.25,649.875,-0.2819554,299.96875,0,499.875,78.893486,37.999966,106.80542,1,90.4,0,0,65.963745,72.021484,99.998474,3.4277344,-12.976074,0,88.95,90.38,1.4300003,-4.64,0,-0.32,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2110.845,-0.016834052,1.44012,0.8876702,1.7954098,94.32492,-10.526308,14.497309,7.69601,314.27075,126.20217,2,96.99251,2,0,448.5,204,2871,21.176472,-6.109375,0.6864624,236.28177,20127.334,20000.502,1100.0834,499.89316,54.767315,71.278046,0,2.0599763,4,65.92865,-6.010254,8.624989,5.9999924,2.968,0,1.2890625,0,0,0,0,0,0,0.9638672,0.984375,60.83374,2.3424773,150.64357,290,0,101.999985,99.90234,0,152.54338,224.28362,500.25,649.875,-0.3818143,301.6875,0,500,78.893486,37.999966,109.30786,1,90.39,0,0,65.38696,71.795654,99.998474,3.4277344,-12.976074,0,89.14,90.55,1.4100037,-4.66,0,-0.96,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2110.865,-0.013467242,1.476048,0.9067207,1.7877796,94.32513,-10.526308,14.501632,8.170511,317.1764,127.76953,2,96.99251,2,0,447,203.625,2879,21.176472,-6.09375,0.6862793,236.96999,20083.818,20000.502,1100.0834,499.89316,57.331882,73.35513,0,1.9606631,4,67.30194,-6.010732,8.624989,5.624993,3.108,0,1.4140625,0.028198242,0,0,0,0,0,0.96875,0.9814453,61.231995,2.3428593,154.06458,290,0,101.999985,99.90234,0,155.90982,224.40799,501,649.875,-0.46170145,311.34375,0,499.6875,78.893486,37.999966,110.2417,1,90.52,8.46875,0,66.26892,71.74072,99.998474,3.4277344,-12.976074,0,89.24,90.68,1.4400024,-4.64,0,-0.4,0,0,0,0,6.08,0,0,0,0,0,0,0,0.546876,0
2110.883,-0.010773794,1.5091693,0.9097661,1.7868471,94.32531,-10.526308,14.504658,8.666794,320.17578,129.33717,2,96.99251,2,0,447,203.25,2881,21.176472,-6.0390625,0.68756104,237.91525,20112.475,20000.502,1100.0834,499.89316,57.183517,74.775185,0,1.8811579,4,67.189026,-6.0111628,7.87499,5.2499933,3.108,0,1.2578125,0.0892334,0,0,0,0,0,0.9707031,0.9765625,61.602783,2.3431263,154.54564,290,0,101.999985,99.90234,0,157.2531,224.55724,501,649.875,-0.52561116,318.65625,0,499.78125,78.893486,37.999966,112.677,1,90.71,26.78125,0,65.82947,71.58203,99.998474,3.4277344,-12.976074,0,89.33,90.98,1.6500015,-4.43,0,-0.08,0,0,0,0,6.08,0,0,0,0,0,0,0,0.546876,0
2110.902,-0.008619036,1.5411677,0.9353087,1.7818029,94.32548,-10.526308,14.495057,8.736561,323.265,130.67581,2,96.99251,2,0,443.25,202.875,2893,21.176472,-6.0234375,0.6880493,238.5703,19988.297,20000.502,1100.0834,499.89316,61.80398,77.93321,0,1.8175151,4,69.664,-6.01155,7.124991,4.874994,3.332,0,0.875,0.078308105,0,0,0,0,0,0.9746094,0.9707031,62.22992,2.3433132,158.28206,290,0,101.999985,99.90234,0,160.93463,224.81429,501.375,649.875,-0.5767389,328.1875,0,499.59375,78.893486,37.999966,115.234375,1,90.99,23.5,0,64.749146,71.30737,99.998474,3.4277344,-12.976074,0,89.43,91.08,1.6500015,-4.44,0,-0.48,0,0,0,0,6.09,0,0,0,0,0,0,0,0.5906261,0
2110.922,-0.0068952288,1.5727172,0.96001244,1.7859145,94.32563,-10.526308,14.494196,9.278607,326.27698,132.44273,2,96.99251,2,0,443.25,203.25,2900,21.176472,-6.0078125,0.6900635,239.7809,20064.715,20000.502,1100.0834,499.89316,63.054474,80.20105,0,1.7665744,4,70.33386,-6.0118985,6.374992,5.2499933,3.332,0,0.7890625,0.12426758,0,0,0,0,0,0.9765625,0.9658203,62.667847,2.3434443,162.02417,290,0,101.999985,99.90234,0,164.60788,225.0962,501.375,649.875,-0.6176411,340.9375,0,499.59375,79.36031,37.999966,117.7124,1,91.09,37.28125,0,64.26697,71.173096,99.998474,3.4277344,-12.976074,0,89.52,91.31,1.7900009,-4.3,0,-0.32,0,0,0,0,6.09,0,0,0,0,0,0,0,0.5906261,0
2110.947,-0.005516183,1.622837,0.98144215,1.7790053,94.32577,-10.526308,14.493593,9.821482,329.1743,133.94211,2,96.99251,2,0,438.75,202.875,2908,21.176472,-6.0390625,0.69158936,241.09099,20047.201,20000.502,1100.0834,499.89316,66.44564,82.956375,0,1.7258033,4,72.14966,-6.0122123,5.624993,4.874994,3.584,0,0.953125,0.19537354,0,0,0,0,0,0.9785156,0.95996094,63.293457,2.343536,165.70036,290,0,101.999985,99.90234,0,168.24796,225.42787,501.75,649.875,-0.65036285,348.71875,0,499.6875,79.36031,37.999966,120.09277,1,91.26,58.625,0,64.157104,71.032715,99.998474,3.4277344,-12.976074,0,89.67,91.52,1.8499985,-4.25,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0.65625125,0
2110.963,-0.0044129468,1.6616349,1.0094992,1.7754444,94.32589,-10.526308,14.493172,10.3547945,334.9327,136.6612,2,96.99251,2,0,438.75,202.875,2915,21.176472,-6.0234375,0.69488525,242.74104,20077.45,20000.502,1100.0834,499.89316,68.96782,85.75408,0,1.693173,4,73.46802,-6.0124946,4.4999943,4.874994,3.584,0,0.9921875,0.24694824,0,0,0,0,0,0.97753906,0.95410156,63.867188,2.3436003,169.97806,290,0,101.999985,99.90234,0,172.48503,225.70149,501.75,649.875,-0.5202903,360.40625,0,499.5,79.36031,37.999966,122.9187,1,91.45,74.09375,0,62.991333,70.892334,99.998474,3.4277344,-12.976074,0,89.88,91.7,1.8199997,-4.28,0,-0.08,0,0,0,0,6.1,0,0,0,0,0,0,0,0.7000013,0
2110.983,-0.0035303575,1.714654,1.0314776,1.7720532,94.326,-10.526308,14.487017,10.975374,337.82074,138.17139,2,96.99251,2,0,433.875,202.875,2920,21.176472,-6.0546875,0.6968994,243.97652,20112.475,20000.502,1100.0834,499.89316,71.53239,88.9333,0,1.8233099,4,74.84131,-6.0127487,4.1249948,4.874994,3.832,0,1.5625,0.30047607,0,0,0,0,0,0.9736328,0.9453125,64.237976,2.343645,173.78522,290,0,101.999985,99.90234,0,176.23291,225.9005,501.75,649.875,-0.41623226,372.53125,0,499.5,79.36031,37.999966,125.21362,1,91.72,90.15625,0,63.235474,70.80078,99.998474,3.4277344,-12.976074,0,90.01,91.9,1.8899994,-4.22,0,0.08,0,0,0,0,6.11,0,0,0,0,0,0,0,0.7437514,0
2111.002,-0.002824286,1.7733617,1.0578191,1.7629817,94.326096,-10.526308,14.476849,11.527692,343.53864,140.75107,2,96.99251,2,0,433.875,203.25,2927,21.176472,-6.0390625,0.7000122,245.58513,20156.52,20000.502,1100.0834,499.89316,74.287704,92.769554,0,1.9274129,4,76.31683,-6.0129776,3.7499952,5.2499933,3.832,0,1.515625,0.35839844,0,0,0,0,0,0.96777344,0.92578125,64.81171,2.3436766,178.2408,289.90152,0,101.999985,99.90234,0,180.63583,226.18242,501.75,649.875,-0.33298582,387.21875,0,499.6875,79.36031,37.999966,127.80762,1,91.91,107.53125,0,62.46338,70.67261,99.998474,3.4277344,-12.976074,0,90.15,92.21,2.0599976,-4.06,0,-0.32,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.022,-0.0022594288,1.8155947,1.0843683,1.7537407,94.32619,-10.526308,14.475591,12.174081,349.0693,143.35988,2,96.99251,2,0,429,202.875,2934,21.176472,-6.0625,0.7032471,246.97813,20122.027,20000.502,1100.0834,499.89316,79.09892,97.02971,0,2.0106907,4,78.89404,-6.0131836,2.9999962,4.874994,4.12,0,1.9765625,0.4006958,0,0,0,0,0,0.9658203,0.9140625,65.574646,2.3436985,182.63591,288.79294,0,101.999985,99.90234,0,184.97241,226.45605,502.125,649.875,-0.26638865,398.78125,0,500.6875,79.36031,37.999966,130.25513,1,92.08,120.21875,0,61.02295,70.53833,99.998474,3.4277344,-12.976074,0,90.34,92.39,2.050003,-4.07,0,0.16,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.045,-0.0018075431,1.869988,1.1145042,1.7549702,94.32627,-10.526308,14.48057,12.811698,351.8185,144.8345,2,96.99251,2,0,429,202.5,2942,21.176472,-6.0078125,0.7081909,248.99303,20059.408,20000.502,1100.0834,499.89316,85.11824,102.70991,0,2.0773098,4,82.118225,-6.013369,2.6249967,4.4999943,4.12,0,1.8984375,0.44592285,0,0,0,0,0,0.95996094,0.8955078,66.571045,2.3437138,187.22263,288.81732,0,101.999985,99.90234,0,189.52458,226.77113,502.125,649.875,-0.21311092,410.03125,0,500.09375,79.36031,37.999966,132.6416,1,92.3,133.78125,0,59.56421,70.38574,99.998474,3.4277344,-12.976074,0,90.44,92.63,2.1899948,-3.93,0,0.08,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.063,-0.0014460345,1.9292452,1.1464319,1.7563691,94.32634,-10.526308,14.478195,13.477115,357.2237,147.46066,2,96.99251,2,0,422.25,202.125,2951,21.176472,-6.046875,0.71343994,250.8338,20010.055,20000.502,1100.0834,499.89316,90.69247,106.35541,0,2.1306028,4,85.0708,-6.013536,2.6249967,4.1249948,4.52,0,2.078125,0.49145508,0,0,0,0,0,0.9511719,0.8730469,67.585754,2.3437247,192.6682,289.58087,0,101.999985,99.90234,0,194.11823,227.13597,503.25,649.875,-0.17048874,418.375,0,499.375,79.36031,37.999966,134.98535,1,92.62,147.4375,0,57.928467,70.21484,99.998474,3.4277344,-12.976074,0,90.55,93.19,2.6399994,-3.48,0,0.72,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.083,0.018843172,1.9904481,1.1759545,1.7584885,94.32641,-10.526308,14.482392,14.267132,362.61234,150.14297,2,96.99251,2,0,422.25,202.125,2958,21.176472,-6.03125,0.7191162,253.09744,19976.092,20000.502,1100.0834,499.89316,94.57111,109.83135,0,2.173236,4,87.14752,-6.013686,1.8749976,4.1249948,4.52,0,2.296875,0.54156494,0,0,0,0,0,0.9394531,0.87109375,68.777466,2.3437324,197.14912,289.5114,0,101.999985,99.90234,0,198.62064,227.4096,503.25,649.875,-0.136391,428.6875,0,499.5,79.36031,37.999966,137.74414,1,93.03,162.46875,0,56.747437,70.08057,99.998474,3.4277344,-12.976074,0,90.89,93.15,2.2600021,-3.86,0,0.16,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.103,0.015074538,2.0524292,1.2047614,1.7673479,94.32647,-10.526308,14.473612,14.917203,368.01703,152.7423,2,96.99251,2,0,409.875,201.75,2962,21.176472,-6.0625,0.72442627,254.97139,19867.305,20000.502,1100.0834,499.89316,99.95458,113.81597,0,2.2073414,4,90.03143,-6.013821,1.4999981,3.7499952,5.292,0,2.640625,0.58636475,0,0,0,0,0,0.921875,0.87109375,69.78912,2.3437376,202.13875,290,0,101.999985,99.90234,0,203.63716,227.6086,504.75,649.875,-0.1091128,435.3125,0,499.28125,79.82713,37.999966,140.52124,1,93.06,175.90625,0,54.760742,70.01343,99.998474,3.4277344,-12.976074,0,91.12,93.4,2.2799988,-3.84,0,0.16,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.122,0.012059631,2.1334717,1.2354198,1.7773094,94.32652,-10.526308,14.467465,15.641075,373.0675,155.04785,2,96.99251,2,0,409.875,201,2970,21.176472,-6.0859375,0.7317505,257.2765,19848.73,20000.502,1100.0834,499.89316,102.3284,115.80828,0,2.2346249,4,91.304016,-6.0139427,0.74999905,2.9999962,5.292,0,2.9140625,0.6189575,0,0,0,0,0,0.8935547,0.87109375,70.48035,2.3437414,207.23357,290,0,101.999985,99.90234,0,208.56245,227.89052,504.75,649.875,-0.08729024,442.40625,0,499.375,79.82713,37.999966,143.0603,1,93.32,185.6875,0,52.93579,69.84253,99.998474,3.4277344,-12.976074,0,91.14,93.55,2.4100037,-3.71,0,0.16,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.145,0.009647705,2.1846387,1.2660158,1.7866776,94.32657,-10.526308,14.469023,16.380209,380.6559,158.62889,2,96.99251,2,0,400.125,201,2978,21.176472,-6.109375,0.741333,260.0874,19938.414,20000.502,1100.0834,499.89316,104.08757,118.62719,0,2.2564511,4,92.211914,-6.014052,0.37499952,2.9999962,5.828,0,3.171875,0.6419678,0,0,0,0,0,0.875,0.87109375,71.07086,2.3437438,212.32117,290,0,101.999985,99.90234,0,213.52092,228.2139,505.125,649.875,-0.22608218,451,0,499.375,79.82713,37.999966,145.60547,1,93.55,192.59375,0,51.174927,69.68994,99.998474,3.4277344,-12.976074,0,91.29,94.08,2.790001,-3.33,0,0.48,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.163,0.007718164,2.2613556,1.2963988,1.7887971,94.326614,-10.526308,14.470113,17.118296,383.20355,160.12068,2,96.99251,2,0,400.125,200.625,2987,21.176472,-6.1953125,0.75,262.56662,19989.889,20000.502,1100.0834,499.89316,107.33037,122.50583,0,2.1176617,4,93.948364,-6.0141506,-0.37499952,2.6249967,5.828,0,3.609375,0.66412354,0,0,0,0,0,0.859375,0.87109375,72.11914,2.3437457,217.54832,290,0,101.999985,99.90234,0,218.72815,228.58704,505.125,649.875,-0.33711573,459.0625,0,499.375,79.82713,37.999966,148.15063,1,93.97,199.25,0,30.325317,69.51904,98.09418,3.4277344,-12.976074,0,91.49,94.15,2.6600037,-3.46,0,0,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.183,0.0061745313,2.3107922,1.3238884,1.7981228,94.32665,-10.526308,14.476735,17.87663,390.70364,163.74797,2,96.99251,2,0,394.875,199.875,3000,21.176472,-6.8046875,0.7581177,265.12048,20061.53,20000.502,1100.0834,499.89316,108.75042,124.79487,0,2.00663,4,94.70978,-6.0142393,-0.74999905,1.8749976,6.072,0,3.90625,0.68151855,0,0,0,0,0,0.8496094,0.87109375,72.67456,2.3437471,223.05956,290,0,101.999985,99.90234,0,224.19241,229.1094,505.125,649.875,-0.58219254,458.8125,0,499.6875,79.82713,37.999966,150.61035,1,94.12,204.46875,0,9.274292,69.262695,76.74408,3.347168,-12.976074,0,91.7,94.4,2.7000046,-3.42,0,0.16,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.202,0.004939625,2.3680668,1.3616776,1.7999879,94.32668,-10.526308,14.475512,18.67618,393.05872,165.45197,2,96.99251,2,0,394.875,199.875,3012,21.176472,-6.609375,0.7687378,268.53668,20122.027,20000.502,1100.0834,499.89316,111.03946,127.86811,0,1.7615546,4,95.90149,-6.014319,-1.4999981,1.8749976,6.072,0,4.1640625,0.6973877,0,0,0,0,0,0.84472656,0.8701172,73.46344,2.343748,228.5866,290,0,101.999985,99.90234,0,229.68985,229.85567,505.125,649.875,-0.77825403,470.1875,0,499.875,79.82713,37.999966,152.92969,1,94.38,209.21875,0.024414062,2.4658203,69.06738,69.721985,3.0249023,-12.976074,0,91.86,94.67,2.8099976,-3.31,0,0.48,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.222,0.0039517,2.4284768,1.3871139,1.7999879,94.32671,-10.526308,14.474655,19.478022,397.8577,168.1419,2,96.99251,2,0,389.625,199.875,3021,21.176472,-6.6796875,0.77612305,271.12372,20184.115,20000.502,1100.0834,499.89316,112.77743,130.62343,0,1.5654941,4,96.832275,-6.014391,-1.4999981,1.8749976,6.32,0,4.3203125,0.7061157,0,0,0,0,0,0.8486328,0.8701172,74.12567,2.3437486,233.00159,290,0,101.999985,99.90234,0,234.4576,230.41121,505.125,649.875,-0.9351032,482.15625,0,500,79.82713,37.999966,154.83398,1,94.65,211.84375,-0.02746582,-1.0253906,68.914795,66.00189,2.7392578,-12.976074,0,92.03,94.99,2.959999,-3.16,0,-0.24,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.245,0.00316136,2.490141,1.4040333,1.7999879,94.326744,-10.526308,14.485774,20.11853,402.6403,170.67159,2,96.99251,2,0,389.625,199.5,3036,21.176472,-6.5859375,0.78692627,275.19498,20241.959,20000.502,1100.0834,499.89316,111.97202,130.94136,0,1.4086454,4,96.40045,-6.0144553,-1.4999981,1.4999981,6.32,0,4.546875,0.7093506,0,0,0,0,0,0.8564453,0.8701172,74.41254,2.343749,235.23885,290,0,101.999985,99.90234,0,237.12753,231.3316,505.125,649.875,-1.0605825,486.25,0,499.875,79.82713,37.999966,155.92651,1,94.96,212.8125,-0.25634766,-7.3425293,68.65845,59.1568,2.5585938,-12.976074,0,92.31,95.28,2.9700012,-3.15,0,-0.4,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.263,0.0025290882,2.5523064,1.3985915,1.7999879,94.32677,-10.526308,14.493557,20.443102,407.32565,173.5149,2,96.99251,2,0,384.75,199.5,3048,21.176472,-6.6171875,0.7941284,278.01416,20370.38,20000.502,1100.0834,499.89316,109.57702,130.92017,0,1.2831665,4,94.53125,-6.0145135,-1.1249986,1.4999981,6.524,0,4.703125,0.7106323,0,0,0,0,0,0.8613281,0.8691406,74.69025,2.3437493,234.3261,290,0,101.999985,99.90234,0,236.24861,231.99493,505.125,649.875,-1.004716,491.25,0,499.78125,79.82713,37.999966,155.66406,1,95.25,213.1875,-0.46691895,-6.35376,68.42651,59.684753,2.34375,-12.976074,0,92.73,95.73,3,-3.12,0,-0.24,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.286,0.0020232706,2.6334226,1.3978604,1.7999879,94.32679,-10.526308,14.493146,20.310678,411.97437,176.18884,2,96.99251,2,0,384.75,199.5,3041,21.176472,-7.015625,0.7972412,279.10867,20181.463,20000.502,1100.0834,499.89316,111.505745,131.25928,0,1.3390332,4,95.55969,-6.014566,-1.1249986,1.4999981,6.524,0,4.625,0.70080566,0,0,0,0,0,0.86621094,0.8691406,74.69025,2.3437495,234.83815,290,0,101.999985,99.90234,0,236.771,232.18565,505.125,649.875,-0.96002287,489.90625,0,500,79.82713,37.999966,155.69458,1,95.67,210.25,-0.61035156,-5.685425,68.688965,60.398865,2.2070312,-12.976074,0,92.66,95.9,3.2399979,-2.88,0,0.16,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.303,0.0016186165,2.7033691,1.3983015,1.7999878,94.32598,-10.526308,14.492858,20.385086,419.13483,178.83948,2,96.99251,2,0,384,199.875,3042,21.176472,-7.1875,0.7970581,279.34085,20170.318,20000.502,1100.0834,499.89316,111.61172,131.51361,0,1.3837266,4,95.61615,-6.014613,-1.1249986,1.8749976,6.568,0,4.7109375,0.7033081,0,0,0,0,0,0.86816406,0.8691406,74.63684,2.3437495,234.81367,290,0,101.999985,99.90234,0,236.74612,232.2354,505.5,649.875,-0.9242683,489,0,500,79.82713,37.999966,155.54199,1,95.94,211,-0.7141113,-4.473877,68.670654,61.372375,2.163086,-12.976074,0,93.01,96.37,3.3600006,-2.76,0,-0.88,0,0,0,0,6.12,0,0,0,0,0,0,0,0.80937654,0
2111.322,0.021294892,2.7875977,1.3936013,1.799988,94.32525,-10.526308,14.492657,20.381641,423.76828,180.87598,2,96.99251,2,0,384,199.5,3056,21.176472,-7.1484375,0.79888916,279.971,20230.283,20000.502,1100.0834,499.89316,109.746574,130.98375,0,1.4194813,4,94.62128,-6.0146556,-1.1249986,1.4999981,6.568,0,4.7421875,0.71136475,0,0,0,0,0,0.8701172,0.8691406,74.69025,2.3437495,233.88712,290,0,101.999985,99.90234,0,235.78429,232.45099,505.5,649.875,-0.89566463,488.78125,0,499.875,79.82713,37.999966,155.16357,1,96.27,213.40625,-0.77819824,-2.770996,68.28003,62.669373,2.133789,-12.976074,0,93.15,96.55,3.4000015,-2.73,0,0.4,0,0,0,0,6.13,0,0,0,0,0,0,0,0.80937654,0
2111.345,0.037035912,2.8587892,1.3921657,1.7999879,94.32459,-10.526308,14.498375,20.247314,430.41098,184.55676,2,96.99251,2,0,384.75,199.5,3059,21.176472,-6.96875,0.7999878,280.65094,20139.008,20000.502,1100.0834,499.89316,111.06065,131.36525,0,1.4480848,4,95.321655,-6.0146937,-1.1249986,1.4999981,6.5,0,5.3125,0.7130127,0,0,0,0,0,0.8730469,0.8691406,74.69025,2.3437495,233.56143,290,0,101.999985,99.90234,0,235.41943,232.65,505.5,649.875,-0.7165317,487.375,0,500,79.82713,37.999966,154.96826,1,96.41,213.90625,-0.8117676,-1.8249512,68.2251,63.58185,2.163086,-12.976074,0,93.62,96.74,3.119995,-3.01,0,-0.08,0,0,0,0,6.13,0,0,0,0,0,0,0,0.85312665,0
2111.363,0.049628727,2.9247658,1.390233,1.7999879,94.324,-10.526308,14.5023775,20.20015,434.7898,186.61737,2,96.99251,2,0,384.75,199.875,3062,21.176472,-6.9765625,0.80126953,281.1153,20067.898,20000.502,1100.0834,499.89316,111.56933,131.32286,0,1.6272178,4,95.59326,-6.014728,-1.1249986,1.8749976,6.5,0,5.109375,0.7142334,0,0,0,0,0,0.87402344,0.8691406,74.69025,2.3437495,233.2785,290,0,101.999985,99.90234,0,235.10434,232.91533,505.5,649.875,-0.5732254,488.0625,0,500,79.82713,37.999966,154.88281,1,96.78,214.28125,-0.8331299,-0.8331299,68.19458,64.5401,2.1875,-12.976074,0,93.65,97.1,3.449997,-2.68,0,0.32,0,0,0,0,6.13,0,0,0,0,0,0,0,0.85312665,0
2111.383,0.07970298,2.9699063,1.390131,1.7999878,94.32346,-10.526308,14.49932,20.159182,439.31708,188.74545,2,96.99251,2,0,383.625,199.875,3074,21.176472,-6.953125,0.80389404,282.33417,20132.64,20000.502,1100.0834,499.89316,111.23021,131.45003,0,1.7705241,4,94.81659,-6.014759,-1.1249986,1.8749976,6.548,0,5.078125,0.71954346,0,0,0,0,0,0.875,0.8671875,74.69025,2.3437495,233.35735,290,0,101.999985,99.90234,0,235.1624,233.56209,505.5,649.875,-0.45858032,485.25,0,499.875,79.82713,37.999966,154.95605,1,97.04,215.875,-0.8483887,-0.23803711,67.95654,64.96124,2.2143555,-12.976074,0,93.94,97.25,3.3099976,-2.83,0,-0.16,0,0,0,0,6.14,0,0,0,0,0,0,0,0.8968767,0
2111.403,0.08376239,3.0067124,1.3946124,1.7999879,94.32298,-10.526308,14.49718,20.170689,441.49908,190.42628,2,96.99251,2,0,383.625,199.5,3084,21.176472,-6.9375,0.80792236,283.74377,20084.879,20000.502,1100.0834,499.89316,111.018265,130.85658,0,1.8851693,4,94.703674,-6.0147867,-0.74999905,1.4999981,6.548,0,4.5,0.72528076,0,0,0,0,0,0.87402344,0.8671875,74.69025,2.3437495,233.51866,290,0,101.999985,99.90234,0,235.29506,234.19226,505.5,649.875,-0.36686426,484.6875,0,500,79.82713,37.999966,155.05371,1,97.12,217.59375,-0.86364746,-0.39978027,67.77954,64.63165,2.241211,-12.976074,0,94.15,97.4,3.25,-2.9,0,-0.32,0,0,0,0,6.15,0,0,0,0,0,0,0,0.9406268,0
